# file...... output/grp_rec_pC.csv
# date...... Fri Apr 22 10:50:02 2022
# user...... nathangray
# host...... (null)
# group..... class=overhead_line
# property.. power_in_C
# limit..... 0
# interval.. 1
# timestamp,oh_line_1_2,oh_line_2_3,oh_line_3_4,oh_line_3_5,oh_line_3_9,oh_line_5_6,oh_line_5_7,oh_line_7_8,oh_line_9_10,oh_line_10_14,oh_line_10_11,oh_line_10_15,oh_line_11_16,oh_line_15_36,oh_line_15_20,oh_line_16_13,oh_line_16_12,oh_line_17_18,oh_line_17_19,oh_line_20_21,oh_line_20_23,oh_line_21_22,oh_line_23_24,oh_line_23_25,oh_line_25_26,oh_line_25_27,oh_line_27_28,oh_line_27_30,oh_line_28_29,oh_line_28_33,oh_line_29_35,oh_line_30_31,oh_line_31_32,oh_line_32_119,oh_line_33_34,oh_line_36_17,oh_line_37_38,oh_line_37_42,oh_line_38_39,oh_line_38_40,oh_line_40_41,oh_line_42_43,oh_line_42_44,oh_line_44_45,oh_line_44_46,oh_line_46_47,oh_line_46_49,oh_line_47_48,oh_line_49_50,oh_line_49_51,oh_line_51_52,oh_line_52_53,oh_line_54_55,oh_line_55_56,oh_line_56_57,oh_line_56_59,oh_line_57_58,oh_line_59_60,oh_line_59_62,oh_line_60_61,oh_line_62_63,oh_line_62_64,oh_line_64_65,oh_line_65_66,oh_line_66_67,oh_line_67_68,oh_line_69_70,oh_line_69_74,oh_line_69_99,oh_line_70_71,oh_line_71_72,oh_line_72_73,oh_line_74_75,oh_line_74_78,oh_line_75_76,oh_line_76_77,oh_line_78_79,oh_line_78_88,oh_line_79_80,oh_line_80_81,oh_line_80_82,oh_line_82_83,oh_line_83_84,oh_line_83_86,oh_line_84_85,oh_line_86_87,oh_line_88_89,oh_line_89_90,oh_line_89_91,oh_line_91_92,oh_line_91_93,oh_line_93_94,oh_line_93_95,oh_line_95_96,oh_line_95_97,oh_line_97_98,oh_line_99_100,oh_line_100_101,oh_line_101_102,oh_line_102_123,oh_line_103_104,oh_line_103_107,oh_line_104_105,oh_line_105_106,oh_line_107_108,oh_line_107_110,oh_line_108_109,oh_line_110_111,oh_line_110_121,oh_line_111_112,oh_line_112_113,oh_line_112_114,oh_line_114_115,oh_line_115_116,oh_line_118_37,oh_line_117_54,oh_line_53_120,oh_line_125_69,oh_line_124_103,oh_line_15_117,oh_line_20_118,oh_line_62_125,oh_line_99_124,oh_line_63_122
2001-08-01 12:00:00 PDT,694472.997469,694457.714996,0.000000,106378.917300,583089.744007,42515.312007,63711.280191,42419.176176,580168.344016,0.000000,0.000000,578253.515910,0.000000,103840.489421,30042.457984,0.000000,0.000000,41465.424462,20741.390081,0.000000,23480.554869,0.000000,0.000000,73447.178179,41136.821816,32238.067950,41110.416323,-8908.198544,0.000000,41110.379884,0.000000,41087.619654,41070.922378,0.000000,20541.675135,62227.816213,0.000000,55547.914906,0.000000,0.000000,0.000000,20600.952116,34910.547676,0.000000,34878.512646,0.000000,34849.932461,0.000000,21886.176913,26995.521997,41059.382457,0.000000,490286.637806,489600.062246,0.000000,489205.246169,0.000000,0.000000,488206.206912,0.000000,0.000000,134861.441427,94485.517329,94386.931291,94194.820612,74386.879992,0.000000,260313.664579,90375.733045,0.000000,0.000000,0.000000,120036.160104,140102.316196,79832.535122,39839.556969,79817.204980,40081.010831,79779.908780,0.000000,79764.673846,79713.697647,19944.494701,59689.956389,19939.704589,39693.621486,40117.054112,0.000000,40122.427562,0.000000,40123.949977,40118.465508,0.000000,0.000000,0.000000,0.000000,40146.937879,40142.783644,40144.935355,0.000000,100160.909839,-49970.742243,79998.504306,39914.540632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5620.776258,491759.724164,0.000000,350692.515059,50202.079406,491759.785157,5620.779442,350692.546233,50202.080273,0.000000
2001-08-01 12:00:01 PDT,694472.976705,694457.694243,0.000000,106378.918898,583089.731641,42515.312652,63711.281154,42419.176820,580168.338392,0.000000,0.000000,578253.514752,0.000000,103840.493823,30042.449575,0.000000,0.000000,41465.426226,20741.390965,0.000000,23480.552177,0.000000,0.000000,73447.179944,41136.823918,32238.067646,41110.418437,-8908.200942,0.000000,41110.381998,0.000000,41087.621768,41070.924496,0.000000,20541.676193,62227.818858,0.000000,55547.915429,0.000000,0.000000,0.000000,20600.953251,34910.547228,0.000000,34878.512341,0.000000,34849.932260,0.000000,21886.178569,26995.521914,41059.384883,0.000000,490286.655010,489600.081405,0.000000,489205.266523,0.000000,0.000000,488206.230958,0.000000,0.000000,134861.451138,94485.523893,94386.937961,94194.827485,74386.886149,0.000000,260313.684277,90375.735445,0.000000,0.000000,0.000000,120036.170076,140102.326617,79832.541802,39839.560325,79817.211705,40081.014400,79779.915572,0.000000,79764.680653,79713.704507,19944.496448,59689.961544,19939.706339,39693.624954,40117.057750,0.000000,40122.431239,0.000000,40123.953669,40118.469210,0.000000,0.000000,0.000000,0.000000,40146.941202,40142.786978,40144.938704,0.000000,100160.918122,-49970.751262,79998.510954,39914.543963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5620.771955,491759.737367,0.000000,350692.537155,50202.078608,491759.798360,5620.775140,350692.568329,50202.079474,0.000000
2001-08-01 12:00:02 PDT,694472.984860,694457.702394,0.000000,106378.918371,583089.736935,42515.312439,63711.280836,42419.176607,580168.341402,0.000000,0.000000,578253.516249,0.000000,103840.492371,30042.452790,0.000000,0.000000,41465.425644,20741.390674,0.000000,23480.553205,0.000000,0.000000,73447.179434,41136.823225,32238.067817,41110.417741,-8908.200081,0.000000,41110.381301,0.000000,41087.621072,41070.923798,0.000000,20541.675845,62227.817986,0.000000,55547.915477,0.000000,0.000000,0.000000,20600.952877,34910.547595,0.000000,34878.512660,0.000000,34849.932544,0.000000,21886.178091,26995.522018,41059.384083,0.000000,490286.649856,489600.075587,0.000000,489205.260300,0.000000,0.000000,488206.223484,0.000000,0.000000,134861.448053,94485.521843,94386.935875,94194.825329,74386.884115,0.000000,260313.677914,90375.734786,0.000000,0.000000,0.000000,120036.166789,140102.323304,79832.539600,39839.559218,79817.209491,40081.013224,79779.913335,0.000000,79764.678411,79713.702247,19944.495872,59689.959846,19939.705763,39693.623811,40117.056550,0.000000,40122.430026,0.000000,40123.952451,40118.467989,0.000000,0.000000,0.000000,0.000000,40146.940107,40142.785879,40144.937600,0.000000,100160.915392,-49970.748159,79998.508763,39914.542865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5620.773666,491759.733570,0.000000,350692.530133,50202.079002,491759.794563,5620.776851,350692.561307,50202.079868,0.000000
2001-08-01 12:00:03 PDT,694472.981706,694457.699242,0.000000,106378.918545,583089.734755,42515.312509,63711.280941,42419.176677,580168.339996,0.000000,0.000000,578253.515354,0.000000,103840.492849,30042.451573,0.000000,0.000000,41465.425836,20741.390770,0.000000,23480.552817,0.000000,0.000000,73447.179576,41136.823453,32238.067735,41110.417970,-8908.200390,0.000000,41110.381530,0.000000,41087.621300,41070.924028,0.000000,20541.675959,62227.818273,0.000000,55547.915382,0.000000,0.000000,0.000000,20600.953000,34910.547395,0.000000,34878.512476,0.000000,34849.932372,0.000000,21886.178223,26995.521956,41059.384346,0.000000,490286.651364,489600.077321,0.000000,489205.262171,0.000000,0.000000,488206.225779,0.000000,0.000000,134861.449025,94485.522476,94386.936520,94194.825999,74386.884785,0.000000,260313.679960,90375.734955,0.000000,0.000000,0.000000,120036.167870,140102.324349,79832.540324,39839.559582,79817.210218,40081.013610,79779.914070,0.000000,79764.679147,79713.702989,19944.496062,59689.960404,19939.705952,39693.624187,40117.056945,0.000000,40122.430425,0.000000,40123.952852,40118.468390,0.000000,0.000000,0.000000,0.000000,40146.940467,40142.786241,40144.937963,0.000000,100160.916290,-49970.749226,79998.509483,39914.543226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5620.772998,491759.734618,0.000000,350692.532347,50202.078825,491759.795611,5620.776183,350692.563522,50202.079692,0.000000
2001-08-01 12:00:04 PDT,694472.982912,694457.700447,0.000000,106378.918488,583089.735629,42515.312486,63711.280907,42419.176654,580168.340608,0.000000,0.000000,578253.515794,0.000000,103840.492692,30042.452030,0.000000,0.000000,41465.425773,20741.390738,0.000000,23480.552962,0.000000,0.000000,73447.179539,41136.823378,32238.067771,41110.417895,-8908.200279,0.000000,41110.381455,0.000000,41087.621225,41070.923952,0.000000,20541.675922,62227.818179,0.000000,55547.915442,0.000000,0.000000,0.000000,20600.952960,34910.547489,0.000000,34878.512565,0.000000,34849.932457,0.000000,21886.178189,26995.521986,41059.384260,0.000000,490286.650938,489600.076818,0.000000,489205.261621,0.000000,0.000000,488206.225086,0.000000,0.000000,134861.448722,94485.522284,94386.936323,94194.825794,74386.884565,0.000000,260313.679306,90375.734917,0.000000,0.000000,0.000000,120036.167516,140102.324023,79832.540086,39839.559463,79817.209980,40081.013484,79779.913830,0.000000,79764.678906,79713.702746,19944.496000,59689.960221,19939.705890,39693.624064,40117.056815,0.000000,40122.430294,0.000000,40123.952720,40118.468259,0.000000,0.000000,0.000000,0.000000,40146.940349,40142.786122,40144.937844,0.000000,100160.915996,-49970.748860,79998.509247,39914.543108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5620.773255,491759.734348,0.000000,350692.531656,50202.078900,491759.795341,5620.776440,350692.562830,50202.079767,0.000000
2001-08-01 12:00:05 PDT,694472.982455,694457.699990,0.000000,106378.918506,583089.735285,42515.312494,63711.280918,42419.176662,580168.340352,0.000000,0.000000,578253.515597,0.000000,103840.492743,30042.451859,0.000000,0.000000,41465.425794,20741.390748,0.000000,23480.552908,0.000000,0.000000,73447.179548,41136.823403,32238.067756,41110.417919,-8908.200319,0.000000,41110.381480,0.000000,41087.621250,41070.923977,0.000000,20541.675934,62227.818210,0.000000,55547.915412,0.000000,0.000000,0.000000,20600.952973,34910.547448,0.000000,34878.512525,0.000000,34849.932419,0.000000,21886.178197,26995.521973,41059.384288,0.000000,490286.651052,489600.076958,0.000000,489205.261777,0.000000,0.000000,488206.225290,0.000000,0.000000,134861.448815,94485.522341,94386.936382,94194.825855,74386.884637,0.000000,260313.679513,90375.734923,0.000000,0.000000,0.000000,120036.167631,140102.324123,79832.540164,39839.559502,79817.210058,40081.013525,79779.913908,0.000000,79764.678985,79713.702825,19944.496020,59689.960281,19939.705910,39693.624104,40117.056858,0.000000,40122.430337,0.000000,40123.952763,40118.468302,0.000000,0.000000,0.000000,0.000000,40146.940387,40142.786161,40144.937883,0.000000,100160.916092,-49970.748986,79998.509324,39914.543146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5620.773157,491759.734409,0.000000,350692.531869,50202.078869,491759.795402,5620.776342,350692.563043,50202.079736,0.000000
2001-08-01 12:00:06 PDT,694472.982627,694457.700162,0.000000,106378.918500,583089.735419,42515.312491,63711.280914,42419.176659,580168.340456,0.000000,0.000000,578253.515681,0.000000,103840.492727,30042.451922,0.000000,0.000000,41465.425787,20741.390745,0.000000,23480.552928,0.000000,0.000000,73447.179546,41136.823395,32238.067762,41110.417911,-8908.200305,0.000000,41110.381472,0.000000,41087.621242,41070.923969,0.000000,20541.675930,62227.818200,0.000000,55547.915426,0.000000,0.000000,0.000000,20600.952968,34910.547465,0.000000,34878.512542,0.000000,34849.932435,0.000000,21886.178195,26995.521979,41059.384279,0.000000,490286.651024,489600.076922,0.000000,489205.261735,0.000000,0.000000,488206.225232,0.000000,0.000000,134861.448787,94485.522324,94386.936365,94194.825837,74386.884614,0.000000,260313.679448,90375.734923,0.000000,0.000000,0.000000,120036.167594,140102.324093,79832.540139,39839.559489,79817.210033,40081.013511,79779.913883,0.000000,79764.678959,79713.702800,19944.496013,59689.960261,19939.705904,39693.624091,40117.056844,0.000000,40122.430323,0.000000,40123.952749,40118.468288,0.000000,0.000000,0.000000,0.000000,40146.940375,40142.786148,40144.937870,0.000000,100160.916060,-49970.748942,79998.509299,39914.543134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5620.773194,491759.734399,0.000000,350692.531804,50202.078881,491759.795392,5620.776379,350692.562979,50202.079748,0.000000
2001-08-01 12:00:07 PDT,694472.982563,694457.700098,0.000000,106378.918502,583089.735367,42515.312492,63711.280915,42419.176660,580168.340415,0.000000,0.000000,578253.515646,0.000000,103840.492732,30042.451899,0.000000,0.000000,41465.425789,20741.390746,0.000000,23480.552921,0.000000,0.000000,73447.179546,41136.823397,32238.067760,41110.417914,-8908.200310,0.000000,41110.381475,0.000000,41087.621245,41070.923972,0.000000,20541.675931,62227.818203,0.000000,55547.915420,0.000000,0.000000,0.000000,20600.952970,34910.547458,0.000000,34878.512535,0.000000,34849.932428,0.000000,21886.178195,26995.521976,41059.384282,0.000000,490286.651030,489600.076930,0.000000,489205.261746,0.000000,0.000000,488206.225248,0.000000,0.000000,134861.448795,94485.522329,94386.936370,94194.825842,74386.884621,0.000000,260313.679468,90375.734922,0.000000,0.000000,0.000000,120036.167606,140102.324102,79832.540147,39839.559493,79817.210041,40081.013516,79779.913891,0.000000,79764.678968,79713.702808,19944.496015,59689.960268,19939.705906,39693.624095,40117.056848,0.000000,40122.430328,0.000000,40123.952754,40118.468292,0.000000,0.000000,0.000000,0.000000,40146.940379,40142.786152,40144.937875,0.000000,100160.916071,-49970.748957,79998.509307,39914.543138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5620.773180,491759.734399,0.000000,350692.531824,50202.078877,491759.795392,5620.776365,350692.562998,50202.079743,0.000000
2001-08-01 12:00:08 PDT,694472.982587,694457.700122,0.000000,106378.918501,583089.735387,42515.312492,63711.280915,42419.176660,580168.340431,0.000000,0.000000,578253.515660,0.000000,103840.492730,30042.451908,0.000000,0.000000,41465.425788,20741.390746,0.000000,23480.552924,0.000000,0.000000,73447.179546,41136.823396,32238.067761,41110.417913,-8908.200308,0.000000,41110.381474,0.000000,41087.621244,41070.923971,0.000000,20541.675931,62227.818202,0.000000,55547.915422,0.000000,0.000000,0.000000,20600.952969,34910.547461,0.000000,34878.512538,0.000000,34849.932431,0.000000,21886.178196,26995.521977,41059.384281,0.000000,490286.651029,489600.076929,0.000000,489205.261743,0.000000,0.000000,488206.225244,0.000000,0.000000,134861.448793,94485.522328,94386.936368,94194.825841,74386.884619,0.000000,260313.679462,90375.734923,0.000000,0.000000,0.000000,120036.167602,140102.324099,79832.540144,39839.559492,79817.210038,40081.013514,79779.913888,0.000000,79764.678965,79713.702805,19944.496015,59689.960266,19939.705905,39693.624094,40117.056847,0.000000,40122.430326,0.000000,40123.952752,40118.468291,0.000000,0.000000,0.000000,0.000000,40146.940378,40142.786151,40144.937873,0.000000,100160.916067,-49970.748952,79998.509305,39914.543136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5620.773186,491759.734400,0.000000,350692.531818,50202.078878,491759.795393,5620.776370,350692.562992,50202.079745,0.000000
2001-08-01 12:00:09 PDT,694472.982578,694457.700113,0.000000,106378.918502,583089.735379,42515.312492,63711.280915,42419.176660,580168.340425,0.000000,0.000000,578253.515655,0.000000,103840.492731,30042.451904,0.000000,0.000000,41465.425789,20741.390746,0.000000,23480.552923,0.000000,0.000000,73447.179546,41136.823397,32238.067760,41110.417913,-8908.200309,0.000000,41110.381474,0.000000,41087.621244,41070.923971,0.000000,20541.675931,62227.818202,0.000000,55547.915421,0.000000,0.000000,0.000000,20600.952970,34910.547460,0.000000,34878.512537,0.000000,34849.932430,0.000000,21886.178195,26995.521977,41059.384281,0.000000,490286.651029,489600.076929,0.000000,489205.261744,0.000000,0.000000,488206.225245,0.000000,0.000000,134861.448794,94485.522328,94386.936369,94194.825841,74386.884620,0.000000,260313.679464,90375.734922,0.000000,0.000000,0.000000,120036.167603,140102.324100,79832.540145,39839.559492,79817.210039,40081.013515,79779.913889,0.000000,79764.678966,79713.702806,19944.496015,59689.960266,19939.705905,39693.624094,40117.056847,0.000000,40122.430327,0.000000,40123.952753,40118.468291,0.000000,0.000000,0.000000,0.000000,40146.940378,40142.786151,40144.937874,0.000000,100160.916068,-49970.748954,79998.509305,39914.543137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5620.773184,491759.734399,0.000000,350692.531820,50202.078878,491759.795392,5620.776368,350692.562994,50202.079745,0.000000
