# file...... output/s_in.csv
# date...... Fri Apr 22 11:04:33 2022
# user...... nathangray
# host...... (null)
# target.... meter 418
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power.real,measured_power.imag,measured_power_A.real,measured_power_A.imag,measured_power_B.real,measured_power_B.imag,measured_power_C.real,measured_power_C.imag
2001-08-01 12:01:02 PDT,+2330437.04992,+2181780.74286,+996985.396402,+830637.450167,+589239.963096,+652332.215043,+744211.690424,+698811.077655
2001-08-01 12:01:03 PDT,+2330437.05893,+2181780.78137,+996985.432021,+830637.561273,+589239.952225,+652332.147117,+744211.674688,+698811.072984
2001-08-01 12:01:04 PDT,+2330437.05573,+2181780.76771,+996985.419283,+830637.52172,+589239.956189,+652332.171556,+744211.680257,+698811.07443
2001-08-01 12:01:05 PDT,+2330437.05687,+2181780.77257,+996985.423836,+830637.535798,+589239.954748,+652332.162778,+744211.678288,+698811.073994
2001-08-01 12:01:06 PDT,+2330437.05646,+2181780.77084,+996985.42221,+830637.530789,+589239.955271,+652332.165927,+744211.678984,+698811.074122
2001-08-01 12:01:07 PDT,+2330437.05661,+2181780.77145,+996985.42279,+830637.53257,+589239.955082,+652332.164799,+744211.678738,+698811.074086
2001-08-01 12:01:08 PDT,+2330437.05656,+2181780.77123,+996985.422583,+830637.531937,+589239.95515,+652332.165203,+744211.678825,+698811.074095
2001-08-01 12:01:09 PDT,+2330437.05658,+2181780.77131,+996985.422657,+830637.532162,+589239.955125,+652332.165058,+744211.678794,+698811.074093
2001-08-01 12:01:10 PDT,+2330437.05657,+2181780.77129,+996985.422631,+830637.532082,+589239.955134,+652332.16511,+744211.678805,+698811.074093
2001-08-01 12:01:11 PDT,+2330437.05657,+2181780.7713,+996985.42264,+830637.53211,+589239.955131,+652332.165091,+744211.678801,+698811.074093
2001-08-01 12:01:12 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.5321,+589239.955132,+652332.165098,+744211.678803,+698811.074093
2001-08-01 12:01:13 PDT,+2330437.05657,+2181780.77129,+996985.422638,+830637.532104,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:14 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:15 PDT,+2330437.05657,+2181780.77129,+996985.422638,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:16 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:17 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:18 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:19 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:20 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:21 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:22 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:23 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:24 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:25 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:26 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:27 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:28 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:29 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:30 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:31 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:32 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:33 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:34 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:35 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:36 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:37 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:38 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:39 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:40 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:41 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:42 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:43 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:44 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:45 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:46 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:47 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:48 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:49 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:50 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:51 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:52 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:53 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:54 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:55 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:56 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:57 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:58 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:01:59 PDT,+2330437.05657,+2181780.77129,+996985.422637,+830637.532103,+589239.955132,+652332.165096,+744211.678802,+698811.074093
2001-08-01 12:02:00 PDT,+2479490.07703,+2179634.98341,+1046891.43578,+829822.16972,+638566.020074,+651759.973792,+794032.621174,+698052.8399
2001-08-01 12:02:01 PDT,+2479490.146,+2179635.29374,+1046891.69497,+829823.03654,+638565.951142,+651759.460775,+794032.499892,+698052.796423
2001-08-01 12:02:02 PDT,+2479490.12198,+2179635.18574,+1046891.60217,+829822.728192,+638565.976667,+651759.646708,+794032.54314,+698052.810841
2001-08-01 12:02:03 PDT,+2479490.13047,+2179635.22386,+1046891.63539,+829822.837994,+638565.967293,+651759.579615,+794032.527786,+698052.806252
2001-08-01 12:02:04 PDT,+2479490.12745,+2179635.21032,+1046891.62351,+829822.798887,+638565.970719,+651759.603763,+794032.533225,+698052.807671
2001-08-01 12:02:05 PDT,+2479490.12853,+2179635.21514,+1046891.62776,+829822.812813,+638565.969471,+651759.595087,+794032.531301,+698052.807244
2001-08-01 12:02:06 PDT,+2479490.12814,+2179635.21342,+1046891.62624,+829822.807856,+638565.969924,+651759.5982,+794032.531981,+698052.807369
2001-08-01 12:02:07 PDT,+2479490.12828,+2179635.21404,+1046891.62678,+829822.809619,+638565.96976,+651759.597084,+794032.531741,+698052.807334
2001-08-01 12:02:08 PDT,+2479490.12823,+2179635.21382,+1046891.62659,+829822.808992,+638565.969819,+651759.597484,+794032.531826,+698052.807343
2001-08-01 12:02:09 PDT,+2479490.12825,+2179635.2139,+1046891.62666,+829822.809215,+638565.969798,+651759.597341,+794032.531796,+698052.807341
2001-08-01 12:02:10 PDT,+2479490.12824,+2179635.21387,+1046891.62663,+829822.809136,+638565.969806,+651759.597392,+794032.531806,+698052.807341
2001-08-01 12:02:11 PDT,+2479490.12825,+2179635.21388,+1046891.62664,+829822.809164,+638565.969803,+651759.597374,+794032.531803,+698052.807341
2001-08-01 12:02:12 PDT,+2479490.12825,+2179635.21388,+1046891.62664,+829822.809154,+638565.969804,+651759.59738,+794032.531804,+698052.807341
2001-08-01 12:02:13 PDT,+2479490.12825,+2179635.21388,+1046891.62664,+829822.809158,+638565.969804,+651759.597378,+794032.531803,+698052.807341
2001-08-01 12:02:14 PDT,+2479490.12825,+2179635.21388,+1046891.62664,+829822.809156,+638565.969804,+651759.597379,+794032.531804,+698052.807341
2001-08-01 12:02:15 PDT,+2479490.12825,+2179635.21388,+1046891.62664,+829822.809157,+638565.969804,+651759.597378,+794032.531804,+698052.807341
2001-08-01 12:02:16 PDT,+2479490.12825,+2179635.21388,+1046891.62664,+829822.809157,+638565.969804,+651759.597378,+794032.531804,+698052.807341
2001-08-01 12:02:17 PDT,+2479490.12825,+2179635.21388,+1046891.62664,+829822.809157,+638565.969804,+651759.597378,+794032.531804,+698052.807341
