# file...... output/grp_rec_pA.csv
# date...... Fri Apr 22 11:04:33 2022
# user...... nathangray
# host...... (null)
# group..... class=overhead_line
# property.. power_in_A
# limit..... 0
# interval.. 1
# timestamp,oh_line_1_2,oh_line_2_3,oh_line_3_4,oh_line_3_5,oh_line_3_9,oh_line_5_6,oh_line_5_7,oh_line_7_8,oh_line_9_10,oh_line_10_14,oh_line_10_11,oh_line_10_15,oh_line_11_16,oh_line_15_36,oh_line_15_20,oh_line_16_13,oh_line_16_12,oh_line_17_18,oh_line_17_19,oh_line_20_21,oh_line_20_23,oh_line_21_22,oh_line_23_24,oh_line_23_25,oh_line_25_26,oh_line_25_27,oh_line_27_28,oh_line_27_30,oh_line_28_29,oh_line_28_33,oh_line_29_35,oh_line_30_31,oh_line_31_32,oh_line_32_119,oh_line_33_34,oh_line_36_17,oh_line_37_38,oh_line_37_42,oh_line_38_39,oh_line_38_40,oh_line_40_41,oh_line_42_43,oh_line_42_44,oh_line_44_45,oh_line_44_46,oh_line_46_47,oh_line_46_49,oh_line_47_48,oh_line_49_50,oh_line_49_51,oh_line_51_52,oh_line_52_53,oh_line_54_55,oh_line_55_56,oh_line_56_57,oh_line_56_59,oh_line_57_58,oh_line_59_60,oh_line_59_62,oh_line_60_61,oh_line_62_63,oh_line_62_64,oh_line_64_65,oh_line_65_66,oh_line_66_67,oh_line_67_68,oh_line_69_70,oh_line_69_74,oh_line_69_99,oh_line_70_71,oh_line_71_72,oh_line_72_73,oh_line_74_75,oh_line_74_78,oh_line_75_76,oh_line_76_77,oh_line_78_79,oh_line_78_88,oh_line_79_80,oh_line_80_81,oh_line_80_82,oh_line_82_83,oh_line_83_84,oh_line_83_86,oh_line_84_85,oh_line_86_87,oh_line_88_89,oh_line_89_90,oh_line_89_91,oh_line_91_92,oh_line_91_93,oh_line_93_94,oh_line_93_95,oh_line_95_96,oh_line_95_97,oh_line_97_98,oh_line_99_100,oh_line_100_101,oh_line_101_102,oh_line_102_123,oh_line_103_104,oh_line_103_107,oh_line_104_105,oh_line_105_106,oh_line_107_108,oh_line_107_110,oh_line_108_109,oh_line_110_111,oh_line_110_121,oh_line_111_112,oh_line_112_113,oh_line_112_114,oh_line_114_115,oh_line_115_116,oh_line_118_37,oh_line_117_54,oh_line_53_120,oh_line_125_69,oh_line_124_103,oh_line_15_117,oh_line_20_118,oh_line_62_125,oh_line_99_124,oh_line_63_122
2001-08-01 12:00:00 PDT,947178.893897,947153.912825,0.000000,0.000000,898416.861626,0.000000,0.000000,0.000000,872768.949466,0.000000,103680.423543,766091.398870,62118.899210,0.000000,205352.176106,41408.937069,20709.878987,0.000000,0.000000,80967.937002,21236.963313,40426.047142,0.000000,71252.493558,0.000000,71273.717386,40406.032601,30872.654151,40405.997360,0.000000,40397.610056,40431.436271,0.000000,0.000000,0.000000,0.000000,40340.853988,71372.612663,40304.501584,0.000000,0.000000,0.000000,71275.078629,0.000000,51037.303746,40198.110311,10787.656645,20087.198340,20315.148319,5251.176105,20085.572011,20087.122947,563821.269050,522204.713804,20135.024429,501399.726654,0.000000,0.000000,500261.067797,0.000000,0.000000,24025.159089,24025.705100,-15414.148018,-15429.914079,0.000000,117967.842256,210286.662824,126108.246885,98145.182925,58769.331073,39131.610478,0.000000,210144.868841,0.000000,0.000000,78464.032787,78367.463764,78444.077919,39229.338679,39213.010213,39222.683444,39240.083707,0.000000,0.000000,0.000000,78248.041404,39105.651450,39077.162941,0.000000,39069.584412,0.000000,39066.956364,39056.884012,0.000000,0.000000,39378.430426,0.000000,0.000000,0.000000,0.000000,86629.809875,0.000000,0.000000,0.000000,136544.585907,0.000000,136430.717723,0.000000,97043.983340,19395.949470,77494.080383,58065.890937,19318.945580,102360.019759,607213.631919,0.000000,454367.848969,86665.206543,607213.721832,102360.027353,454367.899939,86665.208573,0.000000
2001-08-01 12:00:01 PDT,947178.607643,947153.626594,0.000000,0.000000,898416.580878,0.000000,0.000000,0.000000,872768.672929,0.000000,103680.417648,766091.130335,62118.895690,0.000000,205352.072955,41408.934723,20709.877814,0.000000,0.000000,80967.930002,21236.936715,40426.043658,0.000000,71252.474800,0.000000,71273.698621,40406.029023,30872.638966,40405.993782,0.000000,40397.606481,40431.432680,0.000000,0.000000,0.000000,0.000000,40340.850305,71372.559399,40304.497918,0.000000,0.000000,0.000000,71275.025400,0.000000,51037.252480,40198.106407,10787.609293,20087.196392,20315.130223,5251.160412,20085.569999,20087.120935,563821.118589,522204.568304,20135.022367,501399.583793,0.000000,0.000000,500260.926169,0.000000,0.000000,24025.133833,24025.679868,-15414.167747,-15429.933843,0.000000,117967.826064,210286.606044,126108.208591,98145.169504,58769.323072,39131.605167,0.000000,210144.812228,0.000000,0.000000,78464.021254,78367.451952,78444.066407,39229.332968,39213.004414,39222.677643,39240.077896,0.000000,0.000000,0.000000,78248.029694,39105.645657,39077.157080,0.000000,39069.578559,0.000000,39066.950514,39056.878170,0.000000,0.000000,39378.424936,0.000000,0.000000,0.000000,0.000000,86629.777176,0.000000,0.000000,0.000000,136544.566494,0.000000,136430.698378,0.000000,97043.969724,19395.946765,77494.069566,58065.882844,19318.942902,102359.950766,607213.475551,0.000000,454367.737696,86665.173806,607213.565463,102359.958360,454367.788666,86665.175836,0.000000
2001-08-01 12:00:02 PDT,947178.702852,947153.721795,0.000000,0.000000,898416.674314,0.000000,0.000000,0.000000,872768.765005,0.000000,103680.419629,766091.219758,62118.896873,0.000000,205352.107272,41408.935511,20709.878208,0.000000,0.000000,80967.932354,21236.945548,40426.044828,0.000000,71252.481049,0.000000,71273.704873,40406.030225,30872.644015,40405.994984,0.000000,40397.607682,40431.433886,0.000000,0.000000,0.000000,0.000000,40340.851542,71372.577127,40304.499149,0.000000,0.000000,0.000000,71275.043118,0.000000,51037.269539,40198.107719,10787.625039,20087.197047,20315.136250,5251.165629,20085.570674,20087.121611,563821.168804,522204.616867,20135.023060,501399.631478,0.000000,0.000000,500260.973462,0.000000,0.000000,24025.142240,24025.688267,-15414.161198,-15429.927282,0.000000,117967.831505,210286.625042,126108.221366,98145.174014,58769.325761,39131.606952,0.000000,210144.831174,0.000000,0.000000,78464.025130,78367.455920,78444.070275,39229.334887,39213.006363,39222.679592,39240.079849,0.000000,0.000000,0.000000,78248.033628,39105.647604,39077.159049,0.000000,39069.580526,0.000000,39066.952480,39056.880133,0.000000,0.000000,39378.426781,0.000000,0.000000,0.000000,0.000000,86629.788072,0.000000,0.000000,0.000000,136544.573015,0.000000,136430.704877,0.000000,97043.974299,19395.947674,77494.073201,58065.885564,19318.943802,102359.973723,607213.527718,0.000000,454367.774913,86665.184714,607213.617630,102359.981317,454367.825883,86665.186745,0.000000
2001-08-01 12:00:03 PDT,947178.671249,947153.690195,0.000000,0.000000,898416.643278,0.000000,0.000000,0.000000,872768.734406,0.000000,103680.418964,766091.190036,62118.896476,0.000000,205352.095878,41408.935246,20709.878076,0.000000,0.000000,80967.931565,21236.942621,40426.044436,0.000000,71252.478971,0.000000,71273.702794,40406.029822,30872.642340,40405.994581,0.000000,40397.607279,40431.433482,0.000000,0.000000,0.000000,0.000000,40340.851127,71372.571238,40304.498736,0.000000,0.000000,0.000000,71275.037232,0.000000,51037.263873,40198.107279,10787.619814,20087.196827,20315.134247,5251.163898,20085.570448,20087.121384,563821.152073,522204.600686,20135.022827,501399.615588,0.000000,0.000000,500260.957696,0.000000,0.000000,24025.139447,24025.685477,-15414.163367,-15429.929455,0.000000,117967.829679,210286.618695,126108.217112,98145.172500,58769.324859,39131.606353,0.000000,210144.824843,0.000000,0.000000,78464.023829,78367.454589,78444.068977,39229.334243,39213.005709,39222.678938,39240.079193,0.000000,0.000000,0.000000,78248.032308,39105.646950,39077.158389,0.000000,39069.579866,0.000000,39066.951820,39056.879474,0.000000,0.000000,39378.426161,0.000000,0.000000,0.000000,0.000000,86629.784448,0.000000,0.000000,0.000000,136544.570827,0.000000,136430.702696,0.000000,97043.972764,19395.947369,77494.071981,58065.884651,19318.943500,102359.966100,607213.510344,0.000000,454367.762484,86665.181086,607213.600257,102359.973694,454367.813454,86665.183117,0.000000
2001-08-01 12:00:04 PDT,947178.681716,947153.700661,0.000000,0.000000,898416.653565,0.000000,0.000000,0.000000,872768.744554,0.000000,103680.419187,766091.199895,62118.896609,0.000000,205352.099653,41408.935335,20709.878120,0.000000,0.000000,80967.931829,21236.943588,40426.044567,0.000000,71252.479661,0.000000,71273.703484,40406.029957,30872.642894,40405.994716,0.000000,40397.607414,40431.433617,0.000000,0.000000,0.000000,0.000000,40340.851266,71372.573190,40304.498874,0.000000,0.000000,0.000000,71275.039183,0.000000,51037.265751,40198.107426,10787.621544,20087.196901,20315.134911,5251.164471,20085.570524,20087.121460,563821.157638,522204.606068,20135.022905,501399.620873,0.000000,0.000000,500260.962942,0.000000,0.000000,24025.140373,24025.686402,-15414.162651,-15429.928737,0.000000,117967.830291,210286.620812,126108.218526,98145.173008,58769.325161,39131.606554,0.000000,210144.826955,0.000000,0.000000,78464.024265,78367.455035,78444.069412,39229.334459,39213.005928,39222.679157,39240.079413,0.000000,0.000000,0.000000,78248.032750,39105.647169,39077.158610,0.000000,39069.580087,0.000000,39066.952041,39056.879695,0.000000,0.000000,39378.426369,0.000000,0.000000,0.000000,0.000000,86629.785651,0.000000,0.000000,0.000000,136544.571560,0.000000,136430.703427,0.000000,97043.973279,19395.947471,77494.072390,58065.884957,19318.943601,102359.968626,607213.516120,0.000000,454367.766628,86665.182290,607213.606032,102359.976220,454367.817598,86665.184321,0.000000
2001-08-01 12:00:05 PDT,947178.678257,947153.697203,0.000000,0.000000,898416.650163,0.000000,0.000000,0.000000,872768.741196,0.000000,103680.419112,766091.196632,62118.896565,0.000000,205352.098406,41408.935305,20709.878106,0.000000,0.000000,80967.931741,21236.943269,40426.044523,0.000000,71252.479432,0.000000,71273.703255,40406.029912,30872.642711,40405.994671,0.000000,40397.607369,40431.433572,0.000000,0.000000,0.000000,0.000000,40340.851220,71372.572544,40304.498828,0.000000,0.000000,0.000000,71275.038538,0.000000,51037.265130,40198.107377,10787.620972,20087.196876,20315.134691,5251.164282,20085.570498,20087.121434,563821.155791,522204.604281,20135.022879,501399.619118,0.000000,0.000000,500260.961200,0.000000,0.000000,24025.140067,24025.686096,-15414.162887,-15429.928974,0.000000,117967.830086,210286.620107,126108.218056,98145.172838,58769.325060,39131.606487,0.000000,210144.826252,0.000000,0.000000,78464.024119,78367.454885,78444.069266,39229.334386,39213.005855,39222.679084,39240.079339,0.000000,0.000000,0.000000,78248.032602,39105.647096,39077.158536,0.000000,39069.580013,0.000000,39066.951967,39056.879621,0.000000,0.000000,39378.426299,0.000000,0.000000,0.000000,0.000000,86629.785252,0.000000,0.000000,0.000000,136544.571315,0.000000,136430.703182,0.000000,97043.973106,19395.947437,77494.072253,58065.884855,19318.943567,102359.967791,607213.514204,0.000000,454367.765249,86665.181891,607213.604116,102359.975385,454367.816219,86665.183922,0.000000
2001-08-01 12:00:06 PDT,947178.679397,947153.698343,0.000000,0.000000,898416.651286,0.000000,0.000000,0.000000,872768.742305,0.000000,103680.419137,766091.197709,62118.896580,0.000000,205352.098817,41408.935315,20709.878110,0.000000,0.000000,80967.931770,21236.943374,40426.044538,0.000000,71252.479508,0.000000,71273.703331,40406.029927,30872.642772,40405.994686,0.000000,40397.607384,40431.433587,0.000000,0.000000,0.000000,0.000000,40340.851235,71372.572757,40304.498844,0.000000,0.000000,0.000000,71275.038750,0.000000,51037.265335,40198.107393,10787.621161,20087.196884,20315.134764,5251.164344,20085.570507,20087.121443,563821.156402,522204.604873,20135.022888,501399.619700,0.000000,0.000000,500260.961777,0.000000,0.000000,24025.140168,24025.686197,-15414.162809,-15429.928896,0.000000,117967.830154,210286.620341,126108.218212,98145.172895,58769.325094,39131.606509,0.000000,210144.826486,0.000000,0.000000,78464.024168,78367.454935,78444.069315,39229.334410,39213.005879,39222.679109,39240.079364,0.000000,0.000000,0.000000,78248.032652,39105.647120,39077.158561,0.000000,39069.580038,0.000000,39066.951992,39056.879646,0.000000,0.000000,39378.426323,0.000000,0.000000,0.000000,0.000000,86629.785384,0.000000,0.000000,0.000000,136544.571397,0.000000,136430.703264,0.000000,97043.973164,19395.947448,77494.072299,58065.884889,19318.943579,102359.968066,607213.514838,0.000000,454367.765707,86665.182023,607213.604750,102359.975660,454367.816677,86665.184054,0.000000
2001-08-01 12:00:07 PDT,947178.679023,947153.697968,0.000000,0.000000,898416.650916,0.000000,0.000000,0.000000,872768.741940,0.000000,103680.419129,766091.197355,62118.896575,0.000000,205352.098682,41408.935312,20709.878109,0.000000,0.000000,80967.931760,21236.943340,40426.044533,0.000000,71252.479483,0.000000,71273.703306,40406.029922,30872.642752,40405.994681,0.000000,40397.607379,40431.433582,0.000000,0.000000,0.000000,0.000000,40340.851230,71372.572687,40304.498838,0.000000,0.000000,0.000000,71275.038680,0.000000,51037.265268,40198.107388,10787.621099,20087.196882,20315.134740,5251.164324,20085.570504,20087.121440,563821.156200,522204.604677,20135.022885,501399.619508,0.000000,0.000000,500260.961586,0.000000,0.000000,24025.140135,24025.686163,-15414.162835,-15429.928921,0.000000,117967.830131,210286.620264,126108.218160,98145.172876,58769.325083,39131.606502,0.000000,210144.826408,0.000000,0.000000,78464.024152,78367.454919,78444.069299,39229.334402,39213.005871,39222.679100,39240.079356,0.000000,0.000000,0.000000,78248.032635,39105.647112,39077.158552,0.000000,39069.580029,0.000000,39066.951984,39056.879638,0.000000,0.000000,39378.426315,0.000000,0.000000,0.000000,0.000000,86629.785341,0.000000,0.000000,0.000000,136544.571370,0.000000,136430.703237,0.000000,97043.973145,19395.947445,77494.072283,58065.884877,19318.943575,102359.967975,607213.514628,0.000000,454367.765555,86665.181980,607213.604541,102359.975570,454367.816525,86665.184010,0.000000
2001-08-01 12:00:08 PDT,947178.679145,947153.698091,0.000000,0.000000,898416.651038,0.000000,0.000000,0.000000,872768.742060,0.000000,103680.419131,766091.197471,62118.896576,0.000000,205352.098726,41408.935313,20709.878109,0.000000,0.000000,80967.931764,21236.943351,40426.044535,0.000000,71252.479491,0.000000,71273.703314,40406.029923,30872.642758,40405.994683,0.000000,40397.607381,40431.433584,0.000000,0.000000,0.000000,0.000000,40340.851232,71372.572710,40304.498840,0.000000,0.000000,0.000000,71275.038703,0.000000,51037.265290,40198.107390,10787.621119,20087.196883,20315.134748,5251.164330,20085.570505,20087.121441,563821.156267,522204.604742,20135.022886,501399.619571,0.000000,0.000000,500260.961649,0.000000,0.000000,24025.140145,24025.686174,-15414.162826,-15429.928913,0.000000,117967.830139,210286.620289,126108.218177,98145.172882,58769.325086,39131.606504,0.000000,210144.826434,0.000000,0.000000,78464.024157,78367.454924,78444.069304,39229.334405,39213.005874,39222.679103,39240.079358,0.000000,0.000000,0.000000,78248.032641,39105.647115,39077.158555,0.000000,39069.580032,0.000000,39066.951987,39056.879640,0.000000,0.000000,39378.426318,0.000000,0.000000,0.000000,0.000000,86629.785355,0.000000,0.000000,0.000000,136544.571379,0.000000,136430.703246,0.000000,97043.973151,19395.947446,77494.072288,58065.884881,19318.943576,102359.968005,607213.514697,0.000000,454367.765605,86665.181994,607213.604610,102359.975599,454367.816575,86665.184025,0.000000
2001-08-01 12:00:09 PDT,947178.679105,947153.698051,0.000000,0.000000,898416.650998,0.000000,0.000000,0.000000,872768.742020,0.000000,103680.419130,766091.197433,62118.896576,0.000000,205352.098712,41408.935313,20709.878109,0.000000,0.000000,80967.931763,21236.943347,40426.044534,0.000000,71252.479488,0.000000,71273.703311,40406.029923,30872.642756,40405.994682,0.000000,40397.607380,40431.433583,0.000000,0.000000,0.000000,0.000000,40340.851231,71372.572703,40304.498840,0.000000,0.000000,0.000000,71275.038696,0.000000,51037.265282,40198.107389,10787.621112,20087.196882,20315.134745,5251.164328,20085.570505,20087.121441,563821.156245,522204.604721,20135.022886,501399.619550,0.000000,0.000000,500260.961629,0.000000,0.000000,24025.140142,24025.686171,-15414.162829,-15429.928916,0.000000,117967.830137,210286.620281,126108.218172,98145.172880,58769.325085,39131.606503,0.000000,210144.826425,0.000000,0.000000,78464.024155,78367.454922,78444.069303,39229.334404,39213.005873,39222.679102,39240.079358,0.000000,0.000000,0.000000,78248.032639,39105.647114,39077.158554,0.000000,39069.580031,0.000000,39066.951986,39056.879639,0.000000,0.000000,39378.426317,0.000000,0.000000,0.000000,0.000000,86629.785350,0.000000,0.000000,0.000000,136544.571376,0.000000,136430.703243,0.000000,97043.973149,19395.947445,77494.072287,58065.884880,19318.943576,102359.967995,607213.514675,0.000000,454367.765589,86665.181989,607213.604587,102359.975590,454367.816559,86665.184020,0.000000
